transaction_id,timestamp,sender_account,receiver_account,amount,currency,sender_country,receiver_country,transaction_type,channel
TXN0018521,2025-05-23 00:49:15,ACC102182,ACC100986,95.53,GBP,Germany,United States,payment,wire_transfer
TXN0007516,2025-08-08 09:44:00,ACC102542,ACC101101,83.78,GBP,Germany,United States,withdrawal,mobile_app
TXN0027036,2025-01-03 15:26:55,ACC100936,ACC102959,135.0,GBP,Canada,Australia,deposit,card_payment
TXN0026003,2025-01-26 16:51:54,ACC101813,ACC102015,297.09,GBP,United Kingdom,Ireland,deposit,mobile_app
TXN0000961,2025-06-28 13:14:21,ACC100098,ACC101657,370.24,GBP,Netherlands,United States,transfer,card_payment
TXN0058594,2025-05-06 07:17:07,ACC101443,ACC100694,165.01,GBP,Ireland,Germany,payment,online_transfer
TXN0018175,2025-08-29 22:27:56,ACC102548,ACC101932,35.16,GBP,Australia,France,withdrawal,atm_withdrawal
TXN0038611,2025-03-29 21:12:22,ACC101388,ACC102575,545.03,GBP,Spain,United States,transfer,wire_transfer
TXN0050432,2025-10-26 01:20:55,ACC101217,ACC102926,732.6,GBP,United Kingdom,Canada,deposit,mobile_app
TXN0004393,08/09/2025 01:02,ACC101898,ACC100665,683.8,GBP,Australia,France,payment,wire_transfer
TXN0051483,2025-10-22 17:35:02,ACC102620,ACC100882,490.58,GBP,U.S.A.,Australia,withdrawal,mobile_app
TXN0032902,2025-02-21 01:49:26,ACC102774,ACC100596,125.58,GBP,Seychelles,United States,deposit,wire_transfer
TXN0056296,2025-11-21 08:09:38,ACC101737,ACC102924,260.11,GBP,Spain,Spain,transfer,card_payment
TXN0034996,2025-01-13 11:51:56,ACC102669,ACC100399,685.08,GBP,,Ireland,withdrawal,
TXN0005749,2025-08-12 13:46:38,ACC102580,ACC100757,835.86,GBP,Germany,United Kingdom,deposit,card_payment
TXN0035445,2025-06-28 01:08:31,ACC102732,ACC100432,68.89,GBP,United States,Australia,deposit,wire_transfer
TXN0027423,2025-10-04 17:45:07,ACC101416,ACC101983,51.57,GBP,Ireland,United States,payment,atm_withdrawal
TXN0033035,2025-04-22 12:40:07,ACC101077,ACC101784,820.0,GBP,Ireland,Ireland,transfer,card_payment
TXN0010855,2025-06-06 21:46:56,ACC101400,ACC101322,21.65,GBP,Spain,France,withdrawal,mobile_app
TXN0005447,2025-05-13 11:37:51,ACC102356,ACC100709,335.04,GBP,Germany,Spain,payment,atm_withdrawal
TXN0002117,2025-02-14 06:30:33,ACC102085,ACC101328,261.97,GBP,Germany,Netherlands,withdrawal,wire_transfer
TXN0022636,2025-03-01 17:07:42,ACC100160,ACC100932,149.13,GBP,Spain,Australia,payment,mobile_app
TXN0035552,2025-10-18 14:34:06,ACC102211,ACC100456,161.9,GBP,Spain,Canada,transfer,wire_transfer
TXN0004262,2025-04-07 12:56:47,ACC101636,ACC100160,150.98,GBP,France,Spain,transfer,mobile_app
TXN0029020,2025-06-21 12:08:29,ACC101706,ACC102508,62.87,GBP,Spain,France,withdrawal,mobile_app
TXN0010003,2025-04-05 00:29:18,ACC102890,ACC100897,797.97,GBP,Netherlands,France,deposit,atm_withdrawal
TXN0018184,2025-07-13 20:35:58,ACC101449,ACC102180,100.24,GBP,United Kingdom,United States,withdrawal,mobile_app
TXN0039849,2025-03-15 01:50:52,ACC102085,ACC101369,218.44,GBP,Germany,Ireland,deposit,card_payment
TXN0011416,2025-09-24 18:59:31,ACC101499,ACC101148,308.29,GBP,Australia,Netherlands,withdrawal,card_payment
TXN0035714,2025-07-05 19:40:20,ACC100804,ACC101529,801.12,GBP,Ireland,France,deposit,online_transfer
TXN0029609,2025-05-19 06:42:40,ACC101608,ACC100665,258.16,GBP,Ireland,France,transfer,online_transfer
TXN0057213,2025-04-05 02:50:26,ACC101253,ACC100459,44.86,GBP,United States,Germany,transfer,online_transfer
TXN0009233,2025-09-27 07:15:19,ACC102523,ACC101058,402.87,GBP,Australia,Australia,payment,atm_withdrawal
TXN0048055,2025-10-03 00:11:10,ACC100975,ACC100807,32.69,GBP,Ireland,Germany,deposit,wire_transfer
TXN0013674,2025-11-10 06:22:40,ACC102147,ACC102773,86.74,GBP,France,Netherlands,withdrawal,card_payment
TXN0027872,2025-01-26 12:01:10,ACC100088,ACC101542,260.88,GBP,Ireland,Spain,transfer,online_transfer
TXN0006275,01/06/2025 16:47,ACC100511,ACC101217,1546.33,GBP,United States,UK,payment,wire_transfer
TXN0042973,2025-05-31 02:26:26,ACC102204,ACC102668,1347.67,GBP,Spain,Germany,payment,atm_withdrawal
TXN0053507,2025-01-20 20:16:01,ACC100496,ACC102118,119.82,GBP,France,Panama,withdrawal,card_payment
TXN0039594,2025-02-10 19:58:44,ACC102928,ACC101482,423.33,GBP,Spain,United States,payment,mobile_app
TXN0058194,2025-12-27 21:01:32,ACC102462,ACC101724,173.44,GBP,Australia,Ireland,transfer,card_payment
TXN0057419,2025-04-04 08:56:18,ACC101257,ACC100437,2961.85,GBP,,Canada,deposit,
TXN0033915,2025-09-05 21:59:30,ACC102753,ACC102068,110.37,GBP,Canada,Netherlands,deposit,wire_transfer
TXN0036421,2025-10-27 21:17:48,ACC101254,ACC101223,782.27,GBP,France,Australia,transfer,mobile_app
TXN0052996,2025-05-26 16:26:27,ACC102477,ACC102038,407.04,GBP,,Spain,payment,
TXN0048989,2025-05-29 20:10:20,ACC102887,ACC101823,77.66,GBP,United Kingdom,Ireland,withdrawal,mobile_app
TXN0045364,2025-11-04 19:11:32,ACC100985,ACC100278,822.56,GBP,Ireland,Netherlands,deposit,card_payment
TXN0032688,2025-10-19 18:04:12,ACC102056,ACC101994,300.22,GBP,United States,France,deposit,online_transfer
TXN0035761,2025-11-02 15:32:39,ACC100297,ACC100503,502.86,GBP,Spain,Australia,payment,atm_withdrawal
TXN0025486,2025-07-10 09:05:45,ACC100658,ACC100649,344.82,GBP,United States,France,transfer,card_payment
TXN0045328,2025-12-29 11:48:44,ACC100893,ACC102755,607.21,GBP,France,Germany,deposit,card_payment
TXN0005857,2025-01-05 09:56:21,ACC100743,ACC102121,572.04,GBP,Canada,Ireland,withdrawal,atm_withdrawal
TXN0038363,2025-03-28 10:36:43,ACC102544,ACC102014,119.4,GBP,France,United States,payment,online_transfer
TXN0047043,2025-11-27 19:14:46,ACC101385,ACC100602,99.91,GBP,Germany,Malta,deposit,atm_withdrawal
TXN0059524,2025-07-11 06:03:37,ACC100343,ACC100205,481.39,GBP,United States,Australia,deposit,online_transfer
TXN0011457,2025-05-27 19:14:38,ACC100679,ACC100903,69.06,GBP,United Kingdom,Netherlands,payment,online_transfer
TXN0052190,23/07/2025 21:10,ACC100351,ACC102280,154.41,GBP,Netherlands,United Kingdom,transfer,mobile_app
TXN0051912,2025-06-16 03:58:55,ACC100011,ACC100532,1468.53,GBP,Australia,Spain,deposit,wire_transfer
TXN0022048,2025-03-25 19:50:30,ACC102760,ACC101120,299.6,GBP,United Kingdom,France,deposit,wire_transfer
TXN0041460,2025-04-17 22:10:35,ACC101193,ACC102160,298.23,GBP,Ireland,Canada,withdrawal,wire_transfer
TXN0020794,2025-04-24 19:27:38,ACC100776,ACC101844,51.46,GBP,Spain,United Kingdom,transfer,card_payment
TXN0000741,2025-10-23 23:02:42,ACC101988,ACC101370,39.97,GBP,Netherlands,Australia,payment,mobile_app
TXN0031904,2025-12-06 07:14:36,ACC102493,ACC100458,209.13,GBP,Netherlands,Germany,deposit,wire_transfer
TXN0054200,2025-11-23 05:31:24,ACC101120,ACC101950,309.08,GBP,France,Australia,withdrawal,online_transfer
TXN0026254,2025-12-26 20:28:33,ACC100941,ACC102634,278.76,GBP,Ireland,United Kingdom,deposit,mobile_app
TXN0006947,2025-06-16 22:43:14,ACC101402,ACC101813,364.58,GBP,Netherlands,UK,transfer,atm_withdrawal
TXN0002714,2025-10-25 14:35:49,ACC100733,ACC102002,507.08,GBP,Ireland,United States,withdrawal,card_payment
TXN0031244,2025-12-23 21:27:27,ACC101961,ACC102548,138.83,GBP,United Kingdom,Australia,payment,card_payment
TXN0045849,2025-04-29 05:56:47,ACC102224,ACC101865,358.7,GBP,Ireland,United Kingdom,deposit,atm_withdrawal
TXN0040909,2025-03-18 16:53:24,ACC102022,ACC100359,171.31,GBP,U.S.A.,UK,payment,atm_withdrawal
TXN0010123,2025-01-03 14:23:23,ACC101683,ACC100907,123.9,GBP,United States,United States,payment,online_transfer
TXN0012815,2025-10-30 13:34:13,ACC100168,ACC101159,127.26,GBP,Australia,France,deposit,online_transfer
TXN0042081,26/09/2025 07:36,ACC102033,ACC101612,163.97,GBP,France,Spain,withdrawal,mobile_app
TXN0004640,2025-10-15 07:02:10,ACC102707,ACC100313,198.03,GBP,Spain,Germany,deposit,card_payment
TXN0037979,2025-09-23 00:22:56,ACC102209,ACC102142,155.82,GBP,Ireland,United Kingdom,deposit,atm_withdrawal
TXN0007195,2025-05-31 14:24:56,ACC101582,ACC100895,68.87,GBP,UK,Ireland,deposit,online_transfer
TXN0003579,2025-08-17 09:30:35,ACC100158,ACC100069,464.12,GBP,Ireland,France,withdrawal,online_transfer
TXN0027625,2025-04-18 21:03:36,ACC101181,ACC100235,733.68,GBP,United Kingdom,Malta,transfer,
TXN0027811,2025-02-24 02:02:23,ACC102981,ACC100764,284.45,GBP,Ireland,Ireland,payment,wire_transfer
TXN0043568,2025-01-30 01:10:00,ACC100029,ACC102549,446.55,GBP,Spain,Netherlands,transfer,atm_withdrawal
TXN0008471,2025-06-07 09:37:50,ACC101422,ACC101120,110.36,GBP,Canada,France,deposit,mobile_app
TXN0004204,2025-10-14 04:55:04,ACC102268,ACC100586,76.33,GBP,Netherlands,Netherlands,transfer,online_transfer
TXN0041729,2025-12-26 13:53:32,ACC101276,ACC100167,113.11,GBP,United States,Canada,deposit,wire_transfer
TXN0012341,2025-11-13 12:43:36,ACC101044,ACC102646,238.55,GBP,Malta,Ireland,transfer,online_transfer
TXN0038610,2025-08-17 13:45:49,ACC100014,ACC101769,1255.05,GBP,Netherlands,Spain,deposit,online_transfer
TXN0023936,2025-06-27 12:03:45,ACC100586,ACC102234,56.55,GBP,Netherlands,Ireland,deposit,mobile_app
TXN0041180,2025-07-10 06:19:57,ACC102672,ACC100879,48.26,GBP,United States,Germany,withdrawal,online_transfer
TXN0053221,2025-04-01 03:01:53,ACC100512,ACC100678,128.91,GBP,united states,Canada,transfer,atm_withdrawal
TXN0036796,2025-01-24 03:59:51,ACC101115,ACC100866,125.72,GBP,Netherlands,Netherlands,transfer,mobile_app
TXNR0162,2025-06-06 02:28:29,ACC100448,ACC102095,27183.65,GBP,United Kingdom,United Kingdom,wire_transfer,wire_transfer
TXN0031810,2025-03-07 13:01:21,ACC100714,ACC101659,120.57,GBP,United States,Canada,transfer,atm_withdrawal
TXN0000001,2025-05-04 09:42:37,ACC102087,ACC100610,146.56,GBP,Ireland,Germany,withdrawal,wire_transfer
TXN0053946,2025-01-02 18:11:24,ACC102897,ACC101890,32.32,GBP,United States,France,deposit,
TXN0044885,2025-10-20 02:46:35,ACC101504,ACC101665,252.12,GBP,United States,Spain,withdrawal,wire_transfer
TXN0054102,2025-08-14 11:09:54,ACC102793,ACC102697,616.56,GBP,United States,Netherlands,deposit,atm_withdrawal
TXN0007648,2025-09-26 06:37:34,ACC102765,ACC101563,1617.99,GBP,Ireland,France,withdrawal,online_transfer
TXN0004217,03/09/2025 20:08,ACC101800,ACC101242,102.96,GBP,United States,Australia,deposit,online_transfer
TXN0054298,2025-01-31 03:59:19,ACC101349,ACC102043,587.32,GBP,France,France,deposit,card_payment
TXN0029687,2025-02-05 09:27:11,ACC101897,ACC100335,49.4,GBP,Canada,Australia,transfer,online_transfer
TXN0055437,2025-03-21 17:11:01,ACC101764,ACC101235,588.89,GBP,Spain,Netherlands,deposit,card_payment
TXN0041853,2025-04-20 13:33:57,ACC101817,ACC101022,1620.35,GBP,Germany,United Kingdom,transfer,online_transfer
TXN0031382,2025-03-01 16:27:28,ACC100596,ACC101464,31.65,GBP,United States,Ireland,payment,card_payment
TXN0037775,2025-07-04 18:04:45,ACC102505,ACC102180,52.67,GBP,Canada,United States,transfer,atm_withdrawal
TXN0047854,2025-05-19 02:23:04,ACC100585,ACC100116,376.64,GBP,Germany,Ireland,payment,card_payment
TXN0049414,2025-08-20 08:58:26,ACC101745,ACC101691,743.93,GBP,Germany,Australia,payment,card_payment
TXN0004571,2025-04-08 23:13:02,ACC101132,ACC100823,335.71,GBP,France,UK,deposit,online_transfer
TXN0005386,2025-08-14 00:55:57,ACC101316,ACC100607,985.48,GBP,Netherlands,United States,withdrawal,card_payment
TXN0048335,2025-09-30 12:14:52,ACC100688,ACC102326,60.34,GBP,Ireland,Netherlands,transfer,online_transfer
TXN0035952,2025-12-26 08:17:11,ACC101859,ACC102952,39.53,GBP,United States,United States,deposit,online_transfer
TXN0051500,2025-12-20 23:34:18,ACC100956,ACC101194,101.93,GBP,France,Netherlands,deposit,mobile_app
TXN0058684,2025-01-15 20:48:19,ACC100232,ACC100546,470.65,GBP,United kingdom,United Kingdom,deposit,online_transfer
TXN0003979,2025-09-04 14:37:22,ACC102374,ACC102786,727.59,GBP,United States,Germany,transfer,atm_withdrawal
TXN0037731,2025-05-18 00:01:52,ACC102964,ACC100671,92.5,GBP,Germany,Ireland,payment,atm_withdrawal
TXN0041309,2025-12-02 20:20:24,ACC100796,ACC102595,655.67,GBP,Netherlands,France,deposit,online_transfer
TXN0015643,2025-05-10 13:46:47,ACC102883,ACC102503,114.18,GBP,Ireland,Netherlands,transfer,atm_withdrawal
TXN0029839,2025-05-12 11:04:59,ACC102677,ACC100998,486.07,GBP,Cyprus,United Kingdom,deposit,card_payment
TXN0045746,2025-05-27 09:01:47,ACC101825,ACC101035,261.89,GBP,Ireland,United States,withdrawal,mobile_app
TXN0043911,2025-03-03 11:22:42,ACC101411,ACC101089,545.84,GBP,Netherlands,France,deposit,atm_withdrawal
TXN0055255,2025-03-16 10:54:15,ACC100855,ACC100866,1937.04,GBP,United States,Netherlands,payment,atm_withdrawal
TXN0034558,2025-09-19 08:09:11,ACC101859,ACC100443,288.22,GBP,USA,Australia,withdrawal,card_payment
TXN0036340,2025-06-28 06:09:43,ACC100595,ACC102595,189.17,GBP,United States,France,transfer,wire_transfer
TXN0039745,20/04/2025 16:57,ACC100481,ACC101725,280.98,GBP,France,U.S.A.,deposit,atm_withdrawal
TXN0043666,2025-06-07 04:27:19,ACC102159,ACC101202,1083.38,GBP,Spain,United kingdom,withdrawal,mobile_app
TXN0034330,2025-03-17 19:01:25,ACC100450,ACC101651,157.34,GBP,Australia,Netherlands,transfer,wire_transfer
TXN0011147,2025-04-01 00:51:20,ACC102031,ACC101368,125.87,GBP,Australia,Australia,transfer,wire_transfer
TXN0025268,2025-11-09 07:01:50,ACC102510,ACC102235,264.29,GBP,United Kingdom,Ireland,withdrawal,wire_transfer
TXN0033114,2025-10-28 02:11:51,ACC100654,ACC100574,592.24,GBP,United States,Netherlands,deposit,atm_withdrawal
TXN0038348,2025-02-08 18:59:58,ACC102488,ACC102151,134.18,GBP,Australia,Germany,withdrawal,card_payment
TXN0019384,2025-11-18 19:31:50,ACC102389,ACC100214,980.66,GBP,Netherlands,Netherlands,withdrawal,mobile_app
TXN0017470,2025-05-10 19:16:28,ACC101829,ACC102774,227.14,GBP,Seychelles,Seychelles,payment,online_transfer
TXN0004056,2025-11-06 16:42:59,ACC100405,ACC102169,573.84,GBP,Australia,Netherlands,payment,wire_transfer
TXN0033315,2025-07-19 17:03:38,ACC102632,ACC100817,160.26,GBP,Spain,Spain,transfer,online_transfer
TXN0007191,2025-05-12 21:55:41,ACC100474,ACC101405,92.24,GBP,United States,Spain,withdrawal,atm_withdrawal
TXN0058390,2025-10-08 21:10:03,ACC101138,ACC100310,402.65,GBP,Canada,France,payment,wire_transfer
TXN0037613,2025-04-03 14:48:21,ACC100744,ACC100282,853.05,GBP,United Kingdom,Germany,deposit,online_transfer
TXN0000938,2025-05-17 21:16:19,ACC100816,ACC101632,128.39,GBP,United Kingdom,Spain,payment,card_payment
TXN0051522,2025-04-11 05:46:40,ACC100193,ACC101800,182.14,GBP,uk,US,deposit,online_transfer
TXN0016857,2025-03-09 19:16:26,ACC101582,ACC101627,285.38,GBP,United Kingdom,Canada,transfer,card_payment
TXN0051945,2025-03-19 16:56:24,ACC100221,ACC101721,255.6,GBP,Spain,Seychelles,payment,card_payment
TXN0017456,2025-12-09 02:45:11,ACC102751,ACC100722,148.96,GBP,Canada,Spain,withdrawal,wire_transfer
TXN0014797,2025-10-10 23:24:18,ACC101465,ACC101346,325.71,GBP,Seychelles,United Kingdom,transfer,online_transfer
TXN0026434,2025-11-05 10:10:32,ACC101250,ACC101035,3286.55,GBP,Netherlands,United States,payment,card_payment
TXN0004075,2025-04-04 01:24:46,ACC102318,ACC102797,465.97,GBP,Netherlands,France,deposit,online_transfer
TXN0057615,2025-08-23 11:32:58,ACC100137,ACC100992,1018.96,GBP,Australia,United States,withdrawal,online_transfer
TXN0055606,2025-12-09 21:37:03,ACC102413,ACC102714,351.3,GBP,Spain,Netherlands,transfer,wire_transfer
TXN0010896,2025-02-05 11:11:36,ACC102836,ACC102674,168.5,GBP,Netherlands,Spain,payment,wire_transfer
TXN0011427,2025-11-07 21:07:18,ACC101076,ACC101687,373.4,GBP,United States,Spain,deposit,online_transfer
TXN0019376,2025-10-23 21:47:24,ACC102286,ACC100873,76.41,GBP,Canada,United States,transfer,mobile_app
TXN0038900,2025-03-04 20:58:01,ACC100007,ACC102064,47.17,GBP,Germany,Ireland,payment,card_payment
TXN0022526,2025-01-21 10:16:38,ACC101639,ACC100042,171.45,GBP,U.K.,uk,transfer,atm_withdrawal
TXN0020663,2025-10-02 04:54:26,ACC100326,ACC101324,103.19,GBP,Ireland,Germany,deposit,online_transfer
TXN0045688,2025-09-18 14:17:44,ACC100807,ACC101925,127.32,GBP,Germany,Netherlands,payment,wire_transfer
TXN0001111,2025-12-11 13:24:44,ACC102513,ACC102259,449.87,GBP,Netherlands,Germany,transfer,atm_withdrawal
TXN0024988,2025-11-14 20:51:08,ACC101801,ACC100057,76.82,GBP,Canada,Spain,deposit,atm_withdrawal
TXN0006084,2025-03-17 20:40:13,ACC101085,ACC100185,433.63,GBP,Netherlands,Malta,withdrawal,wire_transfer
TXN0021110,2025-03-08 18:47:15,ACC102299,ACC102216,266.4,GBP,Netherlands,United States,withdrawal,mobile_app
TXN0030406,2025-06-29 22:11:40,ACC101135,ACC101734,150.8,GBP,France,Germany,deposit,online_transfer
TXN0012086,2025-11-23 15:59:42,ACC101537,ACC102660,783.59,GBP,Panama,Spain,payment,online_transfer
TXN0000090,2025-12-13 15:14:45,ACC102800,ACC102775,447.47,GBP,United States,Germany,withdrawal,atm_withdrawal
TXN0039871,2025-04-29 15:57:34,ACC101860,ACC101801,282.41,GBP,Australia,Canada,transfer,wire_transfer
TXN0055240,2025-02-17 10:20:47,ACC101775,ACC102483,153.51,GBP,Spain,United States,withdrawal,card_payment
TXN0045773,2025-03-24 03:39:38,ACC101878,ACC102799,612.22,GBP,Germany,Ireland,payment,wire_transfer
TXN0020635,2025-02-27 08:16:46,ACC100147,ACC100124,37.49,GBP,Netherlands,Netherlands,deposit,card_payment
TXN0021463,15/10/2025 08:06,ACC100021,ACC101422,300.47,GBP,Netherlands,Canada,withdrawal,wire_transfer
TXN0014068,2025-05-17 17:45:02,ACC100328,ACC100521,704.84,GBP,France,Canada,withdrawal,online_transfer
TXN0043368,2025-07-26 05:50:50,ACC102313,ACC100190,437.6,GBP,Seychelles,France,transfer,mobile_app
TXN0011433,2025-04-16 04:22:43,ACC100428,ACC101021,1465.62,GBP,Australia,Netherlands,withdrawal,card_payment
TXN0037798,2025-05-04 13:56:46,ACC102741,ACC100422,84.65,GBP,Germany,France,deposit,online_transfer
TXN0015625,2025-11-20 09:02:04,ACC101574,ACC102114,42.42,GBP,Australia,Spain,payment,atm_withdrawal
TXN0027647,11/04/2025 23:22,ACC100602,ACC101908,175.99,GBP,Malta,Ireland,withdrawal,card_payment
TXN0026602,2025-09-20 02:55:05,ACC101545,ACC101358,169.28,GBP,Australia,United States,transfer,card_payment
TXN0021208,2025-12-13 06:37:34,ACC101313,ACC102990,655.39,GBP,Australia,Ireland,payment,card_payment
TXN0016749,2025-12-01 04:49:09,ACC100942,ACC101285,150.81,GBP,Germany,Netherlands,withdrawal,atm_withdrawal
TXN0044680,2025-09-01 16:58:24,ACC102187,ACC102339,132.5,GBP,United States,U.K.,deposit,mobile_app
TXN0004171,2025-12-22 17:43:41,ACC101048,ACC101320,1430.21,GBP,United Kingdom,Canada,deposit,wire_transfer
TXN0017244,2025-03-06 05:15:13,ACC101988,ACC102057,1577.34,GBP,Netherlands,Netherlands,deposit,online_transfer
TXN0005145,2025-08-17 04:50:35,ACC100656,ACC101369,78.03,GBP,Australia,Ireland,payment,mobile_app
TXN0021161,2025-02-21 02:44:46,ACC101885,ACC101576,308.52,GBP,France,United Kingdom,payment,card_payment
TXN0014348,2025-10-12 03:23:45,ACC102469,ACC101968,202.86,GBP,Spain,Spain,deposit,wire_transfer
TXN0043546,2025-06-15 20:55:17,ACC101103,ACC102198,312.02,GBP,Germany,Australia,payment,mobile_app
TXN0053910,2025-09-27 00:33:25,ACC101972,ACC101058,211.78,GBP,Canada,Australia,withdrawal,mobile_app
TXN0008600,2025-03-19 13:08:08,ACC100754,ACC102325,49.67,GBP,Spain,Canada,deposit,online_transfer
TXN0014475,2025-11-04 13:01:12,ACC101654,ACC100535,65.11,GBP,Ireland,Ireland,withdrawal,wire_transfer
TXN0001188,2025-04-19 03:20:29,ACC101571,ACC102581,564.83,GBP,Germany,Australia,transfer,card_payment
TXN0024545,2025-09-30 06:29:42,ACC100021,ACC101249,389.22,GBP,Netherlands,Spain,deposit,card_payment
TXN0059713,2025-02-12 23:27:14,ACC102944,ACC101891,228.76,GBP,United Kingdom,France,payment,card_payment
TXN0058777,2025-07-10 07:40:08,ACC102242,ACC100280,171.32,GBP,Spain,Ireland,transfer,atm_withdrawal
TXN0035968,06/01/2025 06:16,ACC100128,ACC100909,31.85,GBP,Canada,Canada,withdrawal,atm_withdrawal
TXN0006493,2025-02-16 22:57:12,ACC102423,ACC100190,291.39,GBP,United States,France,payment,mobile_app
TXN0034632,2025-01-23 10:27:33,ACC102657,ACC102125,85.14,GBP,United Kingdom,Spain,deposit,card_payment
TXN0006516,2025-06-28 05:21:14,ACC100979,ACC100605,60.6,GBP,Australia,Ireland,withdrawal,wire_transfer
TXN0033842,2025-09-03 10:27:51,ACC100800,ACC100060,81.24,GBP,Ireland,Germany,withdrawal,online_transfer
TXN0025639,2025-01-14 05:17:03,ACC102367,ACC101469,335.16,GBP,Netherlands,France,payment,atm_withdrawal
TXN0050796,2025-12-26 20:06:33,ACC100572,ACC101859,845.06,GBP,Spain,US,transfer,online_transfer
TXN0042157,2025-05-28 03:25:05,ACC101995,ACC100845,27.41,GBP,United Kingdom,Netherlands,deposit,mobile_app
TXN0059589,2025-05-01 00:33:20,ACC100337,ACC102441,517.46,GBP,Australia,United Kingdom,transfer,mobile_app
TXN0020479,2025-01-07 07:40:24,ACC101553,ACC100812,24.22,GBP,Canada,Canada,payment,mobile_app
TXN0028565,2025-07-24 07:07:23,ACC100360,ACC102352,163.08,GBP,Australia,United States,transfer,card_payment
TXN0017736,2025-12-09 14:14:47,ACC100505,ACC101753,95.55,GBP,France,United States,withdrawal,online_transfer
TXN0032721,2025-08-19 07:15:26,ACC100720,ACC100593,43.94,GBP,Ireland,Netherlands,withdrawal,card_payment
TXN0006140,08/08/2025 20:50,ACC102032,ACC101985,33.25,GBP,UK,Australia,transfer,online_transfer
TXN0046056,2025-12-12 10:15:43,ACC101129,ACC102434,51.96,GBP,France,Australia,withdrawal,card_payment
TXN0046147,2025-05-03 05:41:02,ACC100386,ACC100536,90.83,GBP,Spain,United States,deposit,atm_withdrawal
